4, http://human.owl#NCI_C49333, http://human.owl#NCI_C13031, http://human.owl#NCI_C12453, http://human.owl#NCI_C49333, http://human.owl#NCI_C32695, 
2, http://human.owl#NCI_C32143, http://human.owl#NCI_C32224, http://human.owl#NCI_C32143, 
2, http://mouse.owl#MA_0000981, http://mouse.owl#MA_0000981, http://mouse.owl#MA_0000885, 
1, http://mouse.owl#MA_0000412, http://mouse.owl#MA_0000412, 
2, http://mouse.owl#MA_0002637, http://mouse.owl#MA_0002637, http://mouse.owl#MA_0000379, 
6, http://mouse.owl#MA_0002504, http://mouse.owl#MA_0002505, http://mouse.owl#MA_0002506, http://mouse.owl#MA_0002504, http://mouse.owl#MA_0002450, http://mouse.owl#MA_0002507, http://mouse.owl#MA_0002508, 
9, http://mouse.owl#MA_0000545, http://mouse.owl#MA_0000543, http://mouse.owl#MA_0000411, http://mouse.owl#MA_0000410, http://mouse.owl#MA_0000405, http://mouse.owl#MA_0000404, http://mouse.owl#MA_0000545, http://mouse.owl#MA_0000413, http://mouse.owl#MA_0000408, http://mouse.owl#MA_0000397, 
2, http://mouse.owl#MA_0000678, http://mouse.owl#MA_0000678, http://mouse.owl#MA_0000672, 
3, http://human.owl#NCI_C52850, http://human.owl#NCI_C52850, http://human.owl#NCI_C12372, http://human.owl#NCI_C53005, 
3, http://human.owl#NCI_C32807, http://human.owl#NCI_C49328, http://human.owl#NCI_C32807, http://human.owl#NCI_C12749, 
4, http://mouse.owl#MA_0000109, http://mouse.owl#MA_0000487, http://mouse.owl#MA_0000104, http://mouse.owl#MA_0000109, http://mouse.owl#MA_0001761, 
2, http://human.owl#NCI_C33475, http://human.owl#NCI_C12403, http://human.owl#NCI_C33475, 
2, http://human.owl#NCI_C33342, http://human.owl#NCI_C32735, http://human.owl#NCI_C33342, 
2, http://human.owl#NCI_C12400, http://human.owl#NCI_C12400, http://human.owl#NCI_C12704, 
2, http://mouse.owl#MA_0001875, http://mouse.owl#MA_0001875, http://mouse.owl#MA_0001879, 
2, http://human.owl#NCI_C12533, http://human.owl#NCI_C12533, http://human.owl#NCI_C12529, 
1, http://mouse.owl#MA_0001742, http://mouse.owl#MA_0001742, 
2, http://mouse.owl#MA_0001439, http://mouse.owl#MA_0001439, http://mouse.owl#MA_0000314, 
1, http://mouse.owl#MA_0001306, http://mouse.owl#MA_0001306, 
2, http://human.owl#NCI_C12799, http://human.owl#NCI_C12799, http://human.owl#NCI_C12680, 
2, http://human.owl#NCI_C32580, http://human.owl#NCI_C32580, http://human.owl#NCI_C13019, 
4, http://human.owl#NCI_C12666, http://human.owl#NCI_C49325, http://human.owl#NCI_C12666, http://human.owl#NCI_C12704, http://human.owl#NCI_C49322, 
2, http://human.owl#NCI_C52983, http://human.owl#NCI_C52983, http://human.owl#NCI_C12372, 
2, http://human.owl#NCI_C49332, http://human.owl#NCI_C32488, http://human.owl#NCI_C49332, 
2, http://human.owl#NCI_C32144, http://human.owl#NCI_C12373, http://human.owl#NCI_C32144, 
2, http://human.owl#NCI_C32277, http://human.owl#NCI_C33114, http://human.owl#NCI_C32277, 
2, http://mouse.owl#MA_0000980, http://mouse.owl#MA_0000884, http://mouse.owl#MA_0000980, 
2, http://mouse.owl#MA_0000675, http://mouse.owl#MA_0000675, http://mouse.owl#MA_0000669, 
2, http://human.owl#NCI_C45943, http://human.owl#NCI_C45943, http://human.owl#NCI_C32198, 
6, http://mouse.owl#MA_0000106, http://mouse.owl#MA_0000106, http://mouse.owl#MA_0001884, http://mouse.owl#MA_0001883, http://mouse.owl#MA_0001857, http://mouse.owl#MA_0001758, http://mouse.owl#MA_0000104, 
1, http://mouse.owl#MA_0000239, http://mouse.owl#MA_0000239, 
2, http://mouse.owl#MA_0002503, http://mouse.owl#MA_0002503, http://mouse.owl#MA_0002450, 
2, http://mouse.owl#MA_0000542, http://mouse.owl#MA_0000542, http://mouse.owl#MA_0000528, 
1, http://mouse.owl#MA_0002636, http://mouse.owl#MA_0002636, 
2, http://human.owl#NCI_C32937, http://human.owl#NCI_C32937, http://human.owl#NCI_C38622, 
2, http://human.owl#NCI_C32804, http://human.owl#NCI_C12710, http://human.owl#NCI_C32804, 
2, http://human.owl#NCI_C33472, http://human.owl#NCI_C12351, http://human.owl#NCI_C33472, 
2, http://human.owl#NCI_C12229, http://human.owl#NCI_C12229, http://human.owl#NCI_C38617, 
2, http://human.owl#NCI_C12532, http://human.owl#NCI_C12532, http://human.owl#NCI_C12529, 
1, http://mouse.owl#MA_0001305, http://mouse.owl#MA_0001305, 
2, http://mouse.owl#MA_0001874, http://mouse.owl#MA_0001874, http://mouse.owl#MA_0001878, 
1, http://mouse.owl#MA_0001741, http://mouse.owl#MA_0001741, 
2, http://mouse.owl#MA_0001438, http://mouse.owl#MA_0001438, http://mouse.owl#MA_0000314, 
2, http://human.owl#NCI_C52986, http://human.owl#NCI_C52986, http://human.owl#NCI_C13056, 
14, http://human.owl#NCI_C12798, http://human.owl#NCI_C12933, http://human.owl#NCI_C33721, http://human.owl#NCI_C33731, http://human.owl#NCI_C33720, http://human.owl#NCI_C33730, http://human.owl#NCI_C33725, http://human.owl#NCI_C33724, http://human.owl#NCI_C33723, http://human.owl#NCI_C33722, http://human.owl#NCI_C33729, http://human.owl#NCI_C12798, http://human.owl#NCI_C33728, http://human.owl#NCI_C33727, http://human.owl#NCI_C33726, 
2, http://human.owl#NCI_C12665, http://human.owl#NCI_C12700, http://human.owl#NCI_C12665, 
2, http://human.owl#NCI_C52720, http://human.owl#NCI_C52720, http://human.owl#NCI_C52753, 
2, http://human.owl#NCI_C32274, http://human.owl#NCI_C33793, http://human.owl#NCI_C32274, 
2, http://human.owl#NCI_C32141, http://human.owl#NCI_C32141, http://human.owl#NCI_C38628, 
2, http://human.owl#NCI_C49597, http://human.owl#NCI_C49597, http://human.owl#NCI_C38617, 
2, http://human.owl#NCI_C49331, http://human.owl#NCI_C32136, http://human.owl#NCI_C49331, 
7, http://mouse.owl#MA_0000543, http://mouse.owl#MA_0000543, http://mouse.owl#MA_0000379, http://mouse.owl#MA_0000544, http://mouse.owl#MA_0000378, http://mouse.owl#MA_0000545, http://mouse.owl#MA_0000529, http://mouse.owl#MA_0000380, 
5, http://mouse.owl#MA_0000676, http://mouse.owl#MA_0000676, http://mouse.owl#MA_0001378, http://mouse.owl#MA_0001361, http://mouse.owl#MA_0001360, http://mouse.owl#MA_0000670, 
1, http://mouse.owl#MA_0002635, http://mouse.owl#MA_0002635, 
2, http://mouse.owl#MA_0000410, http://mouse.owl#MA_0000410, http://mouse.owl#MA_0000545, 
3, http://mouse.owl#MA_0000107, http://mouse.owl#MA_0000107, http://mouse.owl#MA_0000104, http://mouse.owl#MA_0000485, 
1, http://mouse.owl#MA_0002502, http://mouse.owl#MA_0002502, 
2, http://human.owl#NCI_C32805, http://human.owl#NCI_C32805, http://human.owl#NCI_C12629, 
2, http://human.owl#NCI_C32938, http://human.owl#NCI_C33969, http://human.owl#NCI_C32938, 
3, http://human.owl#NCI_C33037, http://human.owl#NCI_C12685, http://human.owl#NCI_C33038, http://human.owl#NCI_C33037, 
2, http://human.owl#NCI_C12228, http://human.owl#NCI_C38626, http://human.owl#NCI_C12228, 
3, http://human.owl#NCI_C33473, http://human.owl#NCI_C32815, http://human.owl#NCI_C32352, http://human.owl#NCI_C33473, 
2, http://human.owl#NCI_C33340, http://human.owl#NCI_C13056, http://human.owl#NCI_C33340, 
5, http://human.owl#NCI_C38729, http://human.owl#NCI_C38334, http://human.owl#NCI_C38322, http://human.owl#NCI_C38341, http://human.owl#NCI_C33058, http://human.owl#NCI_C38729, 
2, http://mouse.owl#MA_0001437, http://mouse.owl#MA_0001437, http://mouse.owl#MA_0000313, 
1, http://mouse.owl#MA_0001304, http://mouse.owl#MA_0001304, 
1, http://mouse.owl#MA_0001873, http://mouse.owl#MA_0001873, 
2, http://mouse.owl#MA_0001740, http://mouse.owl#MA_0001740, http://mouse.owl#MA_0001738, 
2, http://human.owl#NCI_C52985, http://human.owl#NCI_C52985, http://human.owl#NCI_C13056, 
2, http://human.owl#NCI_C12797, http://human.owl#NCI_C12797, http://human.owl#NCI_C32881, 
2, http://human.owl#NCI_C12531, http://human.owl#NCI_C12531, http://human.owl#NCI_C12529, 
2, http://human.owl#NCI_C12664, http://human.owl#NCI_C12664, http://human.owl#NCI_C25444, 
2, http://human.owl#NCI_C32275, http://human.owl#NCI_C32275, http://human.owl#NCI_C33793, 
2, http://human.owl#NCI_C49596, http://human.owl#NCI_C12910, http://human.owl#NCI_C49596, 
2, http://human.owl#NCI_C32142, http://human.owl#NCI_C12679, http://human.owl#NCI_C32142, 
2, http://human.owl#NCI_C49330, http://human.owl#NCI_C33821, http://human.owl#NCI_C49330, 
1, http://mouse.owl#MA_0000237, http://mouse.owl#MA_0000237, 
8, http://mouse.owl#MA_0000673, http://mouse.owl#MA_0000664, http://mouse.owl#MA_0000673, http://mouse.owl#MA_0000685, http://mouse.owl#MA_0000679, http://mouse.owl#MA_0001169, http://mouse.owl#MA_0001167, http://mouse.owl#MA_0001173, http://mouse.owl#MA_0001172, 
1, http://mouse.owl#MA_0002501, http://mouse.owl#MA_0002501, 
4, http://mouse.owl#MA_0002634, http://mouse.owl#MA_0000377, http://mouse.owl#MA_0002614, http://mouse.owl#MA_0002634, http://mouse.owl#MA_0001677, 
7, http://mouse.owl#MA_0000104, http://mouse.owl#MA_0000105, http://mouse.owl#MA_0000106, http://mouse.owl#MA_0000107, http://mouse.owl#MA_0000108, http://mouse.owl#MA_0000104, http://mouse.owl#MA_0000011, http://mouse.owl#MA_0000109, 
3, http://human.owl#NCI_C33345, http://human.owl#NCI_C32739, http://human.owl#NCI_C33345, http://human.owl#NCI_C12818, 
2, http://human.owl#NCI_C33212, http://human.owl#NCI_C33212, http://human.owl#NCI_C38617, 
2, http://human.owl#NCI_C33781, http://human.owl#NCI_C33781, http://human.owl#NCI_C34030, 
2, http://human.owl#NCI_C33478, http://human.owl#NCI_C33478, http://human.owl#NCI_C32774, 
2, http://human.owl#NCI_C52980, http://human.owl#NCI_C12372, http://human.owl#NCI_C52980, 
2, http://mouse.owl#MA_0001871, http://mouse.owl#MA_0001872, http://mouse.owl#MA_0001871, 
3, http://mouse.owl#MA_0001569, http://mouse.owl#MA_0001569, http://mouse.owl#MA_0001900, http://mouse.owl#MA_0001570, 
2, http://mouse.owl#MA_0001436, http://mouse.owl#MA_0000313, http://mouse.owl#MA_0001436, 
2, http://human.owl#NCI_C12227, http://human.owl#NCI_C12227, http://human.owl#NCI_C38617, 
2, http://mouse.owl#MA_0001872, http://mouse.owl#MA_0001872, http://mouse.owl#MA_0001871, 
7, http://human.owl#NCI_C12530, http://human.owl#NCI_C13117, http://human.owl#NCI_C13116, http://human.owl#NCI_C13115, http://human.owl#NCI_C13114, http://human.owl#NCI_C13113, http://human.owl#NCI_C12530, http://human.owl#NCI_C12549, 
2, http://mouse.owl#MA_0001303, http://mouse.owl#MA_0001301, http://mouse.owl#MA_0001303, 
8, http://human.owl#NCI_C12796, http://human.owl#NCI_C33162, http://human.owl#NCI_C32416, http://human.owl#NCI_C12982, http://human.owl#NCI_C32414, http://human.owl#NCI_C52799, http://human.owl#NCI_C32250, http://human.owl#NCI_C12796, http://human.owl#NCI_C32156, 
2, http://human.owl#NCI_C32583, http://human.owl#NCI_C32583, http://human.owl#NCI_C12822, 
2, http://human.owl#NCI_C32147, http://human.owl#NCI_C32147, http://human.owl#NCI_C38617, 
4, http://human.owl#NCI_C32450, http://human.owl#NCI_C32369, http://human.owl#NCI_C32450, http://human.owl#NCI_C32882, http://human.owl#NCI_C33453, 
4, http://mouse.owl#MA_0000672, http://mouse.owl#MA_0000684, http://mouse.owl#MA_0000663, http://mouse.owl#MA_0000678, http://mouse.owl#MA_0000672, 
2, http://mouse.owl#MA_0000105, http://mouse.owl#MA_0000105, http://mouse.owl#MA_0000104, 
1, http://mouse.owl#MA_0000238, http://mouse.owl#MA_0000238, 
2, http://mouse.owl#MA_0000541, http://mouse.owl#MA_0000541, http://mouse.owl#MA_0000539, 
4, http://mouse.owl#MA_0000674, http://mouse.owl#MA_0000686, http://mouse.owl#MA_0000665, http://mouse.owl#MA_0000674, http://mouse.owl#MA_0000680, 
4, http://mouse.owl#MA_0002633, http://mouse.owl#MA_0000377, http://mouse.owl#MA_0002633, http://mouse.owl#MA_0001677, http://mouse.owl#MA_0001666, 
2, http://mouse.owl#MA_0002500, http://mouse.owl#MA_0002031, http://mouse.owl#MA_0002500, 
2, http://human.owl#NCI_C33213, http://human.owl#NCI_C33213, http://human.owl#NCI_C13023, 
4, http://human.owl#NCI_C33782, http://human.owl#NCI_C45715, http://human.owl#NCI_C47809, http://human.owl#NCI_C33782, http://human.owl#NCI_C33785, 
2, http://human.owl#NCI_C33479, http://human.owl#NCI_C12726, http://human.owl#NCI_C33479, 
2, http://human.owl#NCI_C33346, http://human.owl#NCI_C32290, http://human.owl#NCI_C33346, 
1, http://mouse.owl#MA_0001870, http://mouse.owl#MA_0001870, 
2, http://human.owl#NCI_C12795, http://human.owl#NCI_C12795, http://human.owl#NCI_C34060, 
2, http://mouse.owl#MA_0001568, http://mouse.owl#MA_0001568, http://mouse.owl#MA_0001899, 
13, http://human.owl#NCI_C12662, http://human.owl#NCI_C43423, http://human.owl#NCI_C43422, http://human.owl#NCI_C43420, http://human.owl#NCI_C12978, http://human.owl#NCI_C12508, http://human.owl#NCI_C12977, http://human.owl#NCI_C33464, http://human.owl#NCI_C12662, http://human.owl#NCI_C12960, http://human.owl#NCI_C12985, http://human.owl#NCI_C12551, http://human.owl#NCI_C43419, http://human.owl#NCI_C43424, 
2, http://human.owl#NCI_C12359, http://human.owl#NCI_C12359, http://human.owl#NCI_C33027, 
4, http://human.owl#NCI_C12226, http://human.owl#NCI_C12225, http://human.owl#NCI_C12224, http://human.owl#NCI_C12226, http://human.owl#NCI_C13166, 
2, http://mouse.owl#MA_0001435, http://mouse.owl#MA_0000313, http://mouse.owl#MA_0001435, 
2, http://mouse.owl#MA_0001302, http://mouse.owl#MA_0001301, http://mouse.owl#MA_0001302, 
2, http://human.owl#NCI_C32451, http://human.owl#NCI_C32451, http://human.owl#NCI_C33794, 
2, http://human.owl#NCI_C32584, http://human.owl#NCI_C33966, http://human.owl#NCI_C32584, 
2, http://human.owl#NCI_C32148, http://human.owl#NCI_C32148, http://human.owl#NCI_C12281, 
2, http://mouse.owl#MA_0000540, http://mouse.owl#MA_0000539, http://mouse.owl#MA_0000540, 
4, http://mouse.owl#MA_0000368, http://mouse.owl#MA_0000368, http://mouse.owl#MA_0000522, http://mouse.owl#MA_0001655, http://mouse.owl#MA_0001683, 
2, http://mouse.owl#MA_0002329, http://mouse.owl#MA_0002329, http://mouse.owl#MA_0002327, 
1, http://mouse.owl#MA_0000102, http://mouse.owl#MA_0000102, 
4, http://mouse.owl#MA_0000235, http://mouse.owl#MA_0001180, http://mouse.owl#MA_0002407, http://mouse.owl#MA_0001181, http://mouse.owl#MA_0000235, 
1, http://mouse.owl#MA_0002632, http://mouse.owl#MA_0002632, 
2, http://human.owl#NCI_C33476, http://human.owl#NCI_C33476, http://human.owl#NCI_C32730, 
3, http://human.owl#NCI_C32808, http://human.owl#NCI_C49328, http://human.owl#NCI_C32808, http://human.owl#NCI_C13019, 
3, http://human.owl#NCI_C33343, http://human.owl#NCI_C12814, http://human.owl#NCI_C32444, http://human.owl#NCI_C33343, 
2, http://human.owl#NCI_C12225, http://human.owl#NCI_C12225, http://human.owl#NCI_C12226, 
3, http://human.owl#NCI_C12794, http://human.owl#NCI_C12794, http://human.owl#NCI_C12814, http://human.owl#NCI_C32444, 
3, http://human.owl#NCI_C12358, http://human.owl#NCI_C12358, http://human.owl#NCI_C33027, http://human.owl#NCI_C33278, 
2, http://human.owl#NCI_C49335, http://human.owl#NCI_C49335, http://human.owl#NCI_C33321, 
3, http://mouse.owl#MA_0001301, http://mouse.owl#MA_0001301, http://mouse.owl#MA_0001303, http://mouse.owl#MA_0001302, 
2, http://mouse.owl#MA_0001567, http://mouse.owl#MA_0001565, http://mouse.owl#MA_0001567, 
2, http://mouse.owl#MA_0001434, http://mouse.owl#MA_0000313, http://mouse.owl#MA_0001434, 
2, http://human.owl#NCI_C32145, http://human.owl#NCI_C32145, http://human.owl#NCI_C13056, 
2, http://human.owl#NCI_C32278, http://human.owl#NCI_C13031, http://human.owl#NCI_C32278, 
5, http://mouse.owl#MA_0000670, http://mouse.owl#MA_0000676, http://mouse.owl#MA_0000666, http://mouse.owl#MA_0000682, http://mouse.owl#MA_0000660, http://mouse.owl#MA_0000670, 
2, http://mouse.owl#MA_0002328, http://mouse.owl#MA_0002328, http://mouse.owl#MA_0002327, 
1, http://mouse.owl#MA_0000103, http://mouse.owl#MA_0000103, 
1, http://mouse.owl#MA_0002631, http://mouse.owl#MA_0002631, 
3, http://mouse.owl#MA_0000236, http://mouse.owl#MA_0000017, http://mouse.owl#MA_0000236, http://mouse.owl#MA_0000581, 
3, http://mouse.owl#MA_0000369, http://mouse.owl#MA_0001645, http://mouse.owl#MA_0000369, http://mouse.owl#MA_0001644, 
2, http://human.owl#NCI_C52981, http://human.owl#NCI_C52981, http://human.owl#NCI_C12372, 
2, http://human.owl#NCI_C33477, http://human.owl#NCI_C34003, http://human.owl#NCI_C33477, 
3, http://human.owl#NCI_C33344, http://human.owl#NCI_C32759, http://human.owl#NCI_C33858, http://human.owl#NCI_C33344, 
3, http://human.owl#NCI_C32809, http://human.owl#NCI_C49328, http://human.owl#NCI_C32809, http://human.owl#NCI_C13019, 
2, http://human.owl#NCI_C33780, http://human.owl#NCI_C33780, http://human.owl#NCI_C12281, 
2, http://human.owl#NCI_C12357, http://human.owl#NCI_C12357, http://human.owl#NCI_C33904, 
2, http://human.owl#NCI_C12224, http://human.owl#NCI_C12224, http://human.owl#NCI_C12226, 
2, http://human.owl#NCI_C12793, http://human.owl#NCI_C12793, http://human.owl#NCI_C32616, 
5, http://human.owl#NCI_C49334, http://human.owl#NCI_C49217, http://human.owl#NCI_C49347, http://human.owl#NCI_C49334, http://human.owl#NCI_C13031, http://human.owl#NCI_C33892, 
2, http://mouse.owl#MA_0001433, http://mouse.owl#MA_0000312, http://mouse.owl#MA_0001433, 
1, http://mouse.owl#MA_0001300, http://mouse.owl#MA_0001300, 
2, http://mouse.owl#MA_0001566, http://mouse.owl#MA_0001565, http://mouse.owl#MA_0001566, 
2, http://mouse.owl#MA_0001699, http://mouse.owl#MA_0001697, http://mouse.owl#MA_0001699, 
2, http://human.owl#NCI_C32146, http://human.owl#NCI_C32934, http://human.owl#NCI_C32146, 
1, http://mouse.owl#MA_0002630, http://mouse.owl#MA_0002630, 
2, http://human.owl#NCI_C32582, http://human.owl#NCI_C32997, http://human.owl#NCI_C32582, 
5, http://mouse.owl#MA_0000671, http://mouse.owl#MA_0000677, http://mouse.owl#MA_0000667, http://mouse.owl#MA_0000671, http://mouse.owl#MA_0000683, http://mouse.owl#MA_0000661, 
4, http://human.owl#NCI_C13119, http://human.owl#NCI_C12535, http://human.owl#NCI_C33926, http://human.owl#NCI_C33927, http://human.owl#NCI_C13119, 
2, http://mouse.owl#MA_0001390, http://mouse.owl#MA_0001390, http://mouse.owl#MA_0000306, 
2, http://mouse.owl#MA_0000722, http://mouse.owl#MA_0000722, http://mouse.owl#MA_0000721, 
2, http://mouse.owl#MA_0000988, http://mouse.owl#MA_0000988, http://mouse.owl#MA_0000814, 
1, http://mouse.owl#MA_0000855, http://mouse.owl#MA_0000855, 
3, http://human.owl#NCI_C12978, http://human.owl#NCI_C12662, http://human.owl#NCI_C12978, http://human.owl#NCI_C33796, 
2, http://human.owl#NCI_C12409, http://human.owl#NCI_C12409, http://human.owl#NCI_C13018, 
1, http://mouse.owl#MA_0000419, http://mouse.owl#MA_0000419, 
2, http://mouse.owl#MA_0001087, http://mouse.owl#MA_0000215, http://mouse.owl#MA_0001087, 
4, http://human.owl#NCI_C12845, http://human.owl#NCI_C49601, http://human.owl#NCI_C12929, http://human.owl#NCI_C12845, http://human.owl#NCI_C33015, 
20, http://human.owl#NCI_C12712, http://human.owl#NCI_C32536, http://human.owl#NCI_C32546, http://human.owl#NCI_C12712, http://human.owl#NCI_C12426, http://human.owl#NCI_C12339, http://human.owl#NCI_C33431, http://human.owl#NCI_C12367, http://human.owl#NCI_C12346, http://human.owl#NCI_C33712, http://human.owl#NCI_C33519, http://human.owl#NCI_C32261, http://human.owl#NCI_C13010, http://human.owl#NCI_C12675, http://human.owl#NCI_C12410, http://human.owl#NCI_C32068, http://human.owl#NCI_C32296, http://human.owl#NCI_C32395, http://human.owl#NCI_C49311, http://human.owl#NCI_C13319, http://human.owl#NCI_C32643, 
5, http://human.owl#NCI_C33785, http://human.owl#NCI_C47809, http://human.owl#NCI_C33782, http://human.owl#NCI_C12801, http://human.owl#NCI_C33177, http://human.owl#NCI_C33785, 
2, http://human.owl#NCI_C33652, http://human.owl#NCI_C33652, http://human.owl#NCI_C13019, 
2, http://human.owl#NCI_C49208, http://human.owl#NCI_C49208, http://human.owl#NCI_C13191, 
2, http://mouse.owl#MA_0002152, http://mouse.owl#MA_0002152, http://mouse.owl#MA_0000067, 
1, http://mouse.owl#MA_0000191, http://mouse.owl#MA_0000191, 
3, http://human.owl#NCI_C33349, http://human.owl#NCI_C33856, http://human.owl#NCI_C33349, http://human.owl#NCI_C12814, 
2, http://human.owl#NCI_C33216, http://human.owl#NCI_C33216, http://human.owl#NCI_C32837, 
2, http://human.owl#NCI_C13077, http://human.owl#NCI_C33923, http://human.owl#NCI_C13077, 
2, http://mouse.owl#MA_0001921, http://mouse.owl#MA_0001921, http://mouse.owl#MA_0000064, 
4, http://human.owl#NCI_C32890, http://human.owl#NCI_C32889, http://human.owl#NCI_C33425, http://human.owl#NCI_C32890, http://human.owl#NCI_C32042, 
3, http://human.owl#NCI_C43419, http://human.owl#NCI_C12662, http://human.owl#NCI_C41058, http://human.owl#NCI_C43419, 
2, http://human.owl#NCI_C32587, http://human.owl#NCI_C32587, http://human.owl#NCI_C13029, 
2, http://mouse.owl#MA_0002285, http://mouse.owl#MA_0000165, http://mouse.owl#MA_0002285, 
2, http://mouse.owl#MA_0001618, http://mouse.owl#MA_0001617, http://mouse.owl#MA_0001618, 
2, http://human.owl#NCI_C32454, http://human.owl#NCI_C32454, http://human.owl#NCI_C12749, 
2, http://human.owl#NCI_C32321, http://human.owl#NCI_C32292, http://human.owl#NCI_C32321, 
1, http://mouse.owl#MA_0000856, http://mouse.owl#MA_0000856, 
2, http://mouse.owl#MA_0000723, http://mouse.owl#MA_0000721, http://mouse.owl#MA_0000723, 
2, http://human.owl#NCI_C12408, http://human.owl#NCI_C12408, http://human.owl#NCI_C13018, 
2, http://human.owl#NCI_C33520, http://human.owl#NCI_C33520, http://human.owl#NCI_C12948, 
2, http://mouse.owl#MA_0000989, http://mouse.owl#MA_0000989, http://mouse.owl#MA_0000815, 
2, http://human.owl#NCI_C39573, http://human.owl#NCI_C33061, http://human.owl#NCI_C39573, 
3, http://human.owl#NCI_C12977, http://human.owl#NCI_C12662, http://human.owl#NCI_C12977, http://human.owl#NCI_C33331, 
2, http://human.owl#NCI_C33786, http://human.owl#NCI_C33786, http://human.owl#NCI_C32044, 
1, http://mouse.owl#MA_0001086, http://mouse.owl#MA_0001086, 
2, http://human.owl#NCI_C33653, http://human.owl#NCI_C32889, http://human.owl#NCI_C33653, 
2, http://human.owl#NCI_C49207, http://human.owl#NCI_C49207, http://human.owl#NCI_C32186, 
2, http://mouse.owl#MA_0002151, http://mouse.owl#MA_0002151, http://mouse.owl#MA_0002149, 
2, http://human.owl#NCI_C49776, http://human.owl#NCI_C49776, http://human.owl#NCI_C33605, 
2, http://human.owl#NCI_C33217, http://human.owl#NCI_C33217, http://human.owl#NCI_C13031, 
2, http://human.owl#NCI_C12711, http://human.owl#NCI_C12711, http://human.owl#NCI_C32881, 
13, http://human.owl#NCI_C13076, http://human.owl#NCI_C33293, http://human.owl#NCI_C32713, http://human.owl#NCI_C32767, http://human.owl#NCI_C32912, http://human.owl#NCI_C32714, http://human.owl#NCI_C33059, http://human.owl#NCI_C13184, http://human.owl#NCI_C13183, http://human.owl#NCI_C52714, http://human.owl#NCI_C33228, http://human.owl#NCI_C12374, http://human.owl#NCI_C13076, http://human.owl#NCI_C32222, 
2, http://mouse.owl#MA_0001920, http://mouse.owl#MA_0001920, http://mouse.owl#MA_0000064, 
2, http://human.owl#NCI_C32891, http://human.owl#NCI_C32891, http://human.owl#NCI_C33461, 
2, http://human.owl#NCI_C32455, http://human.owl#NCI_C34027, http://human.owl#NCI_C32455, 
2, http://mouse.owl#MA_0000192, http://mouse.owl#MA_0000192, http://mouse.owl#MA_0000818, 
